sum_Gross_Profit_ok,sum_Sales_Total_ok
-7.49,202.11
-7.48,64.26
-7.48,77.01
-7.48,174.84
-7.47,361.51
-7.46,69.98
-7.45,190.99
-7.44,21.05
-7.43,158.82
-7.42,41.7
-7.4,159.88
-7.38,16.54
-7.38,30.05
-7.38,50.28
-7.37,53.85
-7.37,97.57
-7.37,135.38
-7.37,338.51
-7.35,24.42
-7.35,33.44
-7.35,527.73
-7.34,104.47
-7.33,46.37
-7.32,40.8
-7.3,60.45
-7.3,231.18
-7.29,28.68
-7.29,197.51
-7.28,70.13
-7.28,163.27
-7.26,35.04
-7.26,76.09
-7.26,368
-7.25,26.11
-7.24,162.54
-7.23,68.88
-7.23,180.56
-7.21,62.44
-7.21,64.15
-7.21,68.67
-7.2,15.64
-7.2,46.83
-7.2,77.19
-7.18,17.87
-7.18,27.85
-7.18,47.91
-7.18,96.1
-7.17,18.64
-7.17,105.22
-7.16,20.19
-7.16,45.79
-7.16,48.81
-7.15,44.32
-7.15,110.27
-7.15,110.66
-7.15,169.54
-7.15,865.35
-7.13,34.34
-7.13,63.5
-7.13,100.04
-7.12,102.4
-7.11,40.6
-7.11,60.05
-7.1,88.38
-7.1,110.59
-7.09,32.5
-7.08,40.38
-7.08,78.72
-7.07,585.94
-7.06,57.53
-7.06,89.38
-7.05,82.28
-7.05,97.18
-7.05,115.17
-7.05,274.79
-7.05,693.38
-7.04,12.8
-7.03,34.71
-7.03,252.35
-7.02,49.04
-7.02,408.09
-7.01,500
-6.99,33.77
-6.99,57.56
-6.99,521.72
-6.98,83.94
-6.98,338.89
-6.95,75.63
-6.95,161.41
-6.94,439.47
-6.94,450.45
-6.93,43.27
-6.92,74.4
-6.92,134.7
-6.91,71.76
-6.91,173.79
-6.9,152.12
-6.89,37.98
-6.89,37.98
-6.89,46.67
-6.89,387
-6.87,42.23
-6.87,96.96
-6.87,159.72
-6.86,997.69
-6.85,42.43
-6.85,223.76
-6.84,76.07
-6.84,127.51
-6.83,80.4
-6.83,166.3
-6.82,54.58
-6.82,643.36
-6.81,33.58
-6.81,41.04
-6.81,52.2
-6.81,74.4
-6.81,188.35
-6.81,239.75
-6.81,410.09
-6.8,65.25
-6.8,464.64
-6.79,40.87
-6.79,64.57
-6.79,110.4
-6.78,33.99
-6.78,45.42
-6.78,70.64
-6.78,262.23
-6.76,63.79
-6.76,192.29
-6.76,197.67
-6.76,867.04
-6.73,27.1
-6.73,32.85
-6.73,45.61
-6.73,71.36
-6.72,24.51
-6.72,38.91
-6.72,241.49
-6.71,49.28
-6.69,41.39
-6.69,89.22
-6.68,41.94
-6.68,126.27
-6.67,209.69
-6.67,239.61
-6.65,31.91
-6.65,34.19
-6.65,56.74
-6.64,21.24
-6.64,158.42
-6.63,13.51
-6.63,57.81
-6.63,93.77
-6.63,918.75
-6.62,53.73
-6.62,164.12
-6.62,265.51
-6.61,25.23
-6.61,28.32
-6.61,127.19
-6.61,403.62
-6.6,20.95
-6.6,59.06
-6.59,29.23
-6.59,53.88
-6.59,172.14
-6.58,152.13
-6.58,1339.05
-6.57,169.15
-6.57,247.15
-6.56,3730.66
-6.55,39.94
-6.55,89.52
-6.55,392.11
-6.54,721.18
-6.53,14.12
-6.53,28.17
-6.52,237.1
-6.52,288.23
-6.5,23.31
-6.49,80.89
-6.49,488.11
-6.48,33.65
-6.48,77.58
-6.47,50.45
-6.46,77.6
-6.46,138.31
-6.45,23.82
-6.45,125.13
-6.45,314.73
-6.45,436.51
-6.44,18.91
-6.44,152.43
-6.44,256.56
-6.44,278.27
-6.43,124.56
-6.43,385.89
-6.42,42.52
-6.42,67.02
-6.42,126.53
-6.41,204.76
-6.4,14.11
-6.4,808.91
-6.38,17.43
-6.38,45.33
-6.38,209.53
-6.38,400.45
-6.38,606.98
-6.37,43.4
-6.37,58.57
-6.37,141.97
-6.37,1593.44
-6.36,44.46
-6.36,59.09
-6.36,518.22
-6.35,29.64
-6.35,38.64
-6.35,139.4
-6.34,55.98
-6.33,28.62
-6.33,143.32
-6.32,37.42
-6.32,76.97
-6.31,55.56
-6.31,59.22
-6.3,12.1
-6.3,15.79
-6.3,57.28
-6.29,507.5
-6.28,26.94
-6.28,55.93
-6.27,23.54
-6.27,29.54
-6.27,30.89
-6.27,65.77
-6.27,106.01
-6.27,183.32
-6.25,19.05
-6.25,26.45
-6.25,78.03
-6.25,83.39
-6.23,18.04
-6.22,116.53
-6.21,157.63
-6.2,195.83
-6.2,309.46
-6.19,27.37
-6.17,401.37
-6.15,64.41
-6.14,65.3
-6.14,73.48
-6.14,156.15
-6.13,34.88
-6.11,10.58
-6.11,29.7
-6.11,32.5
-6.11,100.98
-6.09,84.01
-6.09,447.89
-6.07,53.2
-6.07,83.93
-6.07,215.89
-6.07,344.71
-6.06,100.53
-6.06,106.82
-6.06,122.67
-6.06,126.08
-6.06,374.53
-6.05,13.34
-6.05,109.24
-6.05,526.54
-6.05,554.84
-6.04,55.78
-6.03,19.47
-6.03,88.84
-6.02,14.49
-6.02,247.68
-6.02,254.62
-6.01,31.06
-6,44.74
-6,46.22
-5.98,84.43
-5.98,139.21
-5.98,152.1
-5.98,568.16
-5.97,14.54
-5.97,30.99
-5.97,78.09
-5.97,175.23
-5.96,82.93
-5.96,265.06
-5.96,626.96
-5.95,18.21
-5.95,57.43
-5.95,166.64
-5.95,586.11
-5.94,258.43
-5.93,31.28
-5.93,33.59
-5.92,69.96
-5.92,87.95
-5.91,41.18
-5.91,52.57
-5.91,70.75
-5.91,116.25
-5.9,35.29
-5.9,57.47
-5.9,290.85
-5.9,295.67
-5.89,38.87
-5.89,55.34
-5.89,64.29
-5.89,107.61
-5.89,179.52
-5.87,56.82
-5.87,99.39
-5.87,181.19
-5.86,65.33
-5.86,229.48
-5.86,265.31
-5.86,429.72
-5.85,26.85
-5.85,117.56
-5.85,529.28
-5.84,140.25
-5.83,16.54
-5.82,29.85
-5.82,145.64
-5.81,36.13
-5.8,32.2
-5.8,50.44
-5.8,65.78
-5.8,72.79
-5.8,213.39
-5.78,1109.29
-5.77,30.98
-5.77,72.72
-5.77,156.72
-5.77,240.24
-5.76,61.59
-5.76,182
-5.76,351.27
-5.75,62.18
-5.73,53.16
-5.73,184.11
-5.72,17.46
-5.72,270.1
-5.72,578.84
-5.71,2901.22
-5.7,25.75
-5.7,78.51
-5.7,81.87
-5.7,265.47
-5.7,283.71
-5.68,64.21
-5.68,64.42
-5.68,258.04
-5.68,275.38
-5.68,572.4
-5.65,92.86
-5.64,22.06
-5.64,131.81
-5.64,190.95
-5.63,27.07
-5.63,114.97
-5.62,82.5
-5.62,107.65
-5.62,160.3
-5.61,22.51
-5.61,24.22
-5.61,229.02
-5.6,13.79
-5.6,41.74
-5.6,106.28
-5.6,1491.14
-5.59,40.9
-5.59,52.13
-5.58,183.57
-5.57,46.92
-5.57,66.53
-5.57,87.6
-5.57,103.42
-5.57,468.53
-5.56,154.87
-5.55,48.53
-5.55,109.71
-5.54,6.59
-5.54,56.56
-5.54,62.75
-5.54,880.92
-5.53,33.73
-5.53,139.62
-5.52,16.57
-5.52,20.69
-5.52,63
-5.51,52.95
-5.51,85.41
-5.51,382.32
-5.5,175.18
-5.49,31.83
-5.49,33.6
-5.49,154.23
-5.49,319.39
-5.49,804.44
-5.48,63.02
-5.48,86.14
-5.48,170.7
-5.47,398.62
-5.45,15.83
-5.45,37.06
-5.45,100.36
-5.45,326.38
-5.44,225.03
-5.43,19.95
-5.43,154.46
-5.42,37.09
-5.42,487.5
-5.41,75.79
-5.4,24.63
-5.4,100.12
-5.39,554.97
-5.38,50.55
-5.38,101.39
-5.37,27.94
-5.37,36.87
-5.37,38.34
-5.37,42.67
-5.37,43.84
-5.37,108.23
-5.36,53.93
-5.35,31.07
-5.35,39.95
-5.34,84.62
-5.34,133.51
-5.34,145.85
-5.33,81.97
-5.33,117.42
-5.32,114.2
-5.31,74.99
-5.31,307.7
-5.3,55.31
-5.3,266.99
-5.3,398.86
-5.28,41.49
-5.28,44.03
-5.28,607.88
-5.27,22.31
-5.27,34.28
-5.27,34.68
-5.27,231.06
-5.27,260.07
-5.25,26.33
-5.25,55.59
-5.25,213.48
-5.24,41.85
-5.24,440.92
-5.23,129.64
-5.22,95.66
-5.21,29.21
-5.21,80.59
-5.2,22.21
-5.2,98.86
-5.2,167.39
-5.19,51.91
-5.18,278.07
-5.18,333.5
-5.18,359.8
-5.16,22.12
-5.16,36.37
-5.15,32.72
-5.15,38.56
-5.15,46.04
-5.15,129.72
-5.13,44.08
-5.12,90.97
-5.12,109.52
-5.12,140.69
-5.12,298.56
-5.12,365.42
-5.11,42.5
-5.11,46.5
-5.11,47.09
-5.11,71.16
-5.11,115.26
-5.1,42.37
-5.1,247.74
-5.09,24.7
-5.09,90.79
-5.09,356.06
-5.08,57.14
-5.08,70.07
-5.08,94.64
-5.07,92.01
-5.07,292.23
-5.06,25.17
-5.06,52.7
-5.05,1300.5
-5.04,22.48
-5.04,76.83
-5.04,101.9
-5.02,6.91
-5.02,24.77
-5.02,24.81
-5.02,57.2
-5.02,71.43
-5.02,353.99
-5,206.14
-4.99,20.31
-4.99,62.26
-4.99,97.49
-4.99,629.32
-4.98,31.07
-4.98,155.38
-4.98,265.1
-4.97,31.08
-4.97,51.03
-4.97,133.06
-4.97,197.35
-4.95,42.6
-4.94,87.28
-4.94,238.68
-4.93,28.24
-4.93,38.23
-4.93,174.76
-4.92,66.94
-4.91,182.14
-4.9,55.33
-4.9,68.19
-4.9,89.97
-4.89,5.8
-4.89,32.98
-4.89,251.2
-4.89,471.27
-4.88,60.17
-4.88,80.92
-4.88,180.43
-4.87,205.21
-4.87,684.66
-4.86,13
-4.85,13.39
-4.85,113.86
-4.85,397.21
-4.84,19.16
-4.84,33.51
-4.84,34.4
-4.83,15.66
-4.83,29.66
-4.83,35.29
-4.83,47.72
-4.82,14.12
-4.82,17.92
-4.82,40.06
-4.82,66.56
-4.82,207.4
-4.8,32.69
-4.8,186.02
-4.8,10973.3
-4.78,36.75
-4.78,116.08
-4.77,33.98
-4.77,43.58
-4.77,136.94
-4.76,13.36
-4.76,29.97
-4.76,92.73
-4.75,62.69
-4.75,79.62
-4.74,38.75
-4.74,38.81
-4.73,28.23
-4.73,32.59
-4.73,40.05
-4.73,99.31
-4.72,48.18
-4.72,716.31
-4.71,16.4
-4.7,222.58
-4.7,398.24
-4.69,50.87
-4.68,31.18
-4.68,73.75
-4.68,176.01
-4.67,193.07
-4.67,1039.38
-4.67,1110.4
-4.65,13.59
-4.65,23.29
-4.64,66.26
-4.64,299.28
-4.63,148.08
-4.62,53.46
-4.6,16.68
-4.6,50.81
-4.6,614.31
-4.59,34.16
-4.59,75.62
-4.58,31.17
-4.58,55.5
-4.58,113.29
-4.58,195.27
-4.57,48.19
-4.57,67.71
-4.57,100.95
-4.56,26.42
-4.56,41.89
-4.56,194.31
-4.56,287.55
-4.55,54.16
-4.55,268.58
-4.55,271.27
-4.53,30.7
-4.52,15.86
-4.52,26.87
-4.52,31.95
-4.51,384.64
-4.5,43.87
-4.5,96.52
-4.5,139.29
-4.48,65.55
-4.48,159.9
-4.48,349.59
-4.48,2837.97
-4.47,10.42
-4.47,14.31
-4.47,120.29
-4.47,256.37
-4.47,831.17
-4.46,79.23
-4.45,29.58
-4.45,37.68
-4.45,103.21
-4.45,116.94
-4.45,179.12
-4.44,38.67
-4.44,46.75
-4.43,22.98
-4.43,48.37
-4.43,222.99
-4.43,306.57
-4.42,51.56
-4.42,53.3
-4.42,92.02
-4.42,98.55
-4.42,237.28
-4.41,31.41
-4.41,84.17
-4.4,16.09
-4.4,79.97
-4.4,242.88
-4.39,28.32
-4.39,67.05
-4.39,206.34
-4.39,1100.33
-4.38,13.15
-4.38,798.72
-4.37,28.59
-4.37,28.59
-4.37,83.83
-4.37,88.76
-4.37,689.78
-4.36,22.86
-4.36,688.18
-4.35,18.61
-4.35,55.33
-4.35,56.31
-4.34,13.87
-4.34,37.87
-4.34,75.31
-4.34,136.15
-4.34,357.55
-4.32,29.03
-4.31,48.53
-4.29,305.97
-4.28,29.73
-4.27,64.02
-4.27,238.05
-4.26,12.95
-4.26,27.09
-4.26,34.09
-4.25,11.7
-4.25,13.99
-4.23,32.98
-4.23,35.11
-4.23,141.83
-4.22,15.93
-4.22,26.07
-4.22,73.29
-4.22,254.84
-4.21,36.62
-4.21,54.17
-4.2,56.5
-4.2,211.71
-4.2,1642.08
-4.19,71.48
-4.19,128.45
-4.19,243.99
-4.19,543.96
-4.17,75.64
-4.17,103.85
-4.17,252.49
-4.16,11.33
-4.16,26.73
-4.16,32.95
-4.16,56.71
-4.16,115.1
-4.16,295.55
-4.15,55.66
-4.14,56.47
-4.13,15.45
-4.13,39.99
-4.13,86.11
-4.12,57.25
-4.12,366.68
-4.12,420.76
-4.11,43.97
-4.1,51.07
-4.1,59.28
-4.1,257.46
-4.07,52.01
-4.07,211.97
-4.06,42.7
-4.06,51.97
-4.06,75.89
-4.06,579.66
-4.05,11.9
-4.05,1225.83
-4.04,51.93
-4.03,33.58
-4.03,35.48
-4.03,58.06
-4.03,151.19
-4.02,10.87
-4.02,91.44
-4.02,129.08
-4.01,26.41
-4.01,42.08
-4.01,44.25
-4.01,75.25
-4.01,84.88
-4.01,181.13
-4,138.98
-3.99,31.24
-3.99,147.17
-3.98,98.64
-3.98,139.04
-3.98,513.07
-3.96,11.14
-3.95,68.85
-3.95,111.53
-3.95,176.98
-3.94,61.91
-3.94,170.09
-3.93,11.62
-3.93,32.64
-3.93,35.37
-3.93,52.19
-3.93,58.98
-3.93,103.67
-3.92,21.06
-3.92,192.04
-3.92,815.58
-3.91,35.13
-3.91,109.61
-3.91,151.34
-3.9,34.84
-3.9,302.61
-3.89,113.39
-3.89,304.48
-3.88,121.19
-3.87,25.29
-3.87,65.17
-3.87,155.73
-3.87,281.95
-3.87,317.22
-3.86,10.96
-3.84,11.43
-3.84,33.48
-3.84,34.16
-3.84,74.24
-3.84,175.26
-3.84,231.87
-3.84,1102.3
-3.83,5.71
-3.83,17.26
-3.83,24.93
-3.83,39.91
-3.83,55.45
-3.83,62.6
-3.83,83.49
-3.83,295.95
-3.82,10.47
-3.82,41.18
-3.82,56.23
-3.82,901.67
-3.81,28.15
-3.78,38.16
-3.78,59.05
-3.78,156.81
-3.77,41.84
-3.75,138.37
-3.73,44.25
-3.72,13.49
-3.72,29.15
-3.72,81.73
-3.72,122.02
-3.72,168.3
-3.72,660.94
-3.71,13.71
-3.71,21.85
-3.71,22.6
-3.71,431.54
-3.7,70.35
-3.69,18.7
-3.69,57.95
-3.69,112.72
-3.69,167.35
-3.68,11.87
-3.68,29.94
-3.68,58.33
-3.68,536.63
-3.68,902.19
-3.67,71.61
-3.67,85.74
-3.67,287.6
-3.66,21.46
-3.66,40.38
-3.66,47.39
-3.66,400.25
-3.64,25.24
-3.62,23
-3.62,30.14
-3.62,56.44
-3.62,72.22
-3.61,33.82
-3.61,149.34
-3.6,11.89
-3.6,40.35
-3.6,41.95
-3.6,57.27
-3.6,97.16
-3.59,15.06
-3.59,33.97
-3.59,61.69
-3.58,487.7
-3.56,15.09
-3.56,44.26
-3.56,53.89
-3.55,12.4
-3.55,94.51
-3.55,164.74
-3.55,6286.41
-3.54,681.12
-3.52,22.9
-3.52,30.95
-3.52,31.8
-3.52,45.51
-3.5,17.95
-3.5,27.27
-3.49,22.07
-3.49,280.07
-3.48,15.27
-3.48,20.45
-3.48,250.09
-3.48,286.49
-3.48,513.57
-3.47,27.97
-3.47,32.77
-3.47,103.55
-3.47,246.06
-3.47,400.85
-3.46,47.14
-3.46,62.59
-3.45,184.36
-3.45,296.94
-3.45,385.31
-3.44,47.41
-3.42,22.39
-3.42,25.06
-3.42,40.87
-3.4,15.53
-3.4,27.82
-3.4,397.07
-3.39,76.88
-3.39,130.22
-3.38,47.83
-3.38,77.83
-3.38,241.07
-3.38,317.15
-3.37,22.44
-3.37,25.47
-3.35,35.24
-3.35,44.5
-3.35,286.9
-3.34,68.4
-3.34,110.45
-3.34,820.42
-3.32,29.93
-3.32,89.47
-3.31,589.24
-3.3,46.61
-3.3,59.15
-3.29,73.24
-3.29,96.47
-3.29,920.34
-3.27,305.74
-3.26,15.8
-3.25,20.73
-3.24,42.39
-3.24,50.73
-3.24,101.51
-3.24,150.91
-3.23,28.69
-3.22,389.21
-3.21,12.36
-3.21,15.15
-3.21,17.84
-3.21,28.46
-3.21,80.61
-3.19,45.34
-3.19,50.43
-3.19,74.92
-3.19,200.27
-3.19,200.41
-3.18,50.09
-3.18,73.68
-3.18,148.05
-3.17,21.71
-3.17,133.42
-3.14,30.42
-3.14,51.09
-3.14,207.34
-3.13,91.1
-3.13,1245.41
-3.12,11.5
-3.12,19.92
-3.11,12.86
-3.11,28.82
-3.11,57.97
-3.11,60.45
-3.11,595.76
-3.1,31.11
-3.1,346.91
-3.09,39.67
-3.09,97.82
-3.09,105.7
-3.09,401.14
-3.08,59.17
-3.08,70.8
-3.08,525.9
-3.07,37.76
-3.07,142.1
-3.07,358.19
-3.06,154.52
-3.06,278.65
-3.05,9.39
-3.05,14.55
-3.05,20.25
-3.04,63.51
-3.04,224.09
-3.03,35.03
-3.03,59.07
-3.02,360.84
-3.01,122.2
-3.01,483.06
-3,12.97
-3,35.9
-3,41.7
-3,45.53
-3,63.7
-2.99,57.81
-2.99,101.81
-2.99,290.3
-2.97,60.96
-2.96,50.01
-2.96,199
-2.95,50.59
-2.95,61.05
-2.95,90.58
-2.95,1394.06
-2.94,69.38
-2.94,82.61
-2.94,1059.26
-2.93,71.79
-2.93,123.45
-2.93,424.81
-2.91,54.4
-2.91,62.73
-2.91,91.12
-2.91,170.01
-2.91,394.46
-2.9,10.67
-2.9,36.65
-2.9,38.59
-2.9,73.82
-2.9,89.01
-2.89,21.99
-2.89,26.41
-2.89,28
-2.89,234.76
-2.88,85.84
-2.88,116.6
-2.88,128.49
-2.88,142.75
-2.87,47.45
-2.87,57.21
-2.87,66.76
-2.87,73.56
-2.87,148.92
-2.87,313.89
-2.86,1345.76
-2.85,554.96
-2.84,142.97
-2.82,19.7
-2.82,769.26
-2.81,31.24
-2.81,45.18
-2.81,117.33
-2.8,8.36
-2.8,24.61
-2.8,25.51
-2.8,67.7
-2.8,155.78
-2.8,178.62
-2.8,885.23
-2.79,13.55
-2.79,14.99
-2.79,46.14
-2.79,93.54
-2.78,29.15
-2.78,71.29
-2.78,94.02
-2.77,22.21
-2.77,55.06
-2.77,63.32
-2.76,50.6
-2.75,41.01
-2.75,56
-2.75,122.01
-2.75,202.23
-2.74,74.67
-2.73,30.46
-2.73,166.66
-2.72,27.83
-2.72,30.64
-2.72,70.33
-2.71,12.39
-2.71,84.62
-2.7,15.24
-2.7,42.67
-2.69,27.54
-2.69,33.64
-2.69,36.58
-2.69,36.61
-2.69,60.89
-2.68,37.38
-2.68,42.11
-2.68,42.26
-2.68,45.31
-2.68,65.16
-2.68,101.55
-2.68,181.49
-2.67,42.96
-2.65,26.11
-2.65,34.72
-2.65,107.96
-2.64,34.79
-2.64,52.22
-2.64,59.16
-2.64,247.83
-2.64,464.77
-2.63,18.73
-2.63,32.33
-2.63,308.27
-2.62,37.1
-2.62,50.22
-2.62,65.95
-2.61,10.81
-2.6,62.27
-2.6,73.94
-2.6,89.89
-2.59,18.21
-2.59,53.02
-2.59,159.56
-2.58,29.38
-2.58,105.24
-2.58,127.53
-2.58,319.25
-2.57,90.09
-2.57,406.76
-2.56,9.4
-2.56,37.16
-2.56,42.22
-2.56,58.01
-2.55,161.29
-2.55,300.21
-2.54,73.85
-2.54,272.83
-2.53,59.7
-2.53,168.19
-2.53,170.46
-2.52,1973.42
-2.51,43.1
-2.51,570.24
-2.5,62.86
-2.5,72.21
-2.5,73.51
-2.49,73.9
-2.48,42.69
-2.48,65.81
-2.48,160.21
-2.47,502.65
-2.46,31.75
-2.46,47.98
-2.46,119.12
-2.46,361.48
-2.46,636.33
-2.46,864.55
-2.45,12.38
-2.45,20.72
-2.45,54.53
-2.45,61.8
-2.45,71.86
-2.45,74.6
-2.45,152.14
-2.44,43.83
-2.44,62.63
-2.44,298.86
-2.43,27.41
-2.43,48.01
-2.43,66.66
-2.43,104.46
-2.43,424
-2.42,13.92
-2.42,17.48
-2.42,19.2
-2.41,19.74
-2.41,219.66
-2.39,31.51
-2.39,37.15
-2.39,58.49
-2.39,90.78
-2.38,22.99
-2.38,31.68
-2.38,41.81
-2.38,189.9
-2.38,457.16
-2.37,15.91
-2.36,20.16
-2.35,63.86
-2.35,67.55
-2.35,88.59
-2.34,49.12
-2.34,63.03
-2.34,230.68
-2.32,34.14
-2.32,56.95
-2.31,12.52
-2.31,17.52
-2.31,65.92
-2.31,95.68
-2.31,225.14
-2.3,13.67
-2.3,66.02
-2.3,754.4
-2.29,21.68
-2.29,35.92
-2.28,99.52
-2.28,162.07
-2.28,174.66
-2.27,10.35
-2.27,57.01
-2.27,77.69
-2.26,57.03
-2.25,5.96
-2.25,43.97
-2.25,48.41
-2.25,221.33
-2.24,125.59
-2.23,28.45
-2.23,28.99
-2.23,62.03
-2.23,113.82
-2.23,714.47
-2.22,15.38
-2.22,58.4
-2.22,64.96
-2.22,177.64
-2.22,431.06
-2.22,480.69
-2.21,73.45
-2.21,91.94
-2.2,18.76
-2.2,59.26
-2.2,74.33
-2.2,149.17
-2.19,85.34
-2.18,4.98
-2.18,49.13
-2.18,113.43
-2.18,254.51
-2.17,21.71
-2.17,35.89
-2.17,41.09
-2.17,110.97
-2.16,22.33
-2.16,88.86
-2.16,98.6
-2.15,14.75
-2.15,20.43
-2.15,108.33
-2.15,147.57
-2.13,43.5
-2.13,64
-2.13,238.43
-2.13,331.53
-2.12,15.88
-2.12,41.23
-2.12,44.67
-2.12,167.66
-2.11,313.41
-2.11,1379.62
-2.1,63.26
-2.1,117.63
-2.1,415.15
-2.09,43.46
-2.09,50.04
-2.09,65.66
-2.08,46.85
-2.06,31.49
-2.06,33.76
-2.06,50.33
-2.06,94.01
-2.06,335.27
-2.06,807.19
-2.05,24.23
-2.04,85.36
-2.04,154.08
-2.03,15.7
-2.03,24.02
-2.03,82.69
-2.02,429.93
-2.02,466.35
-2.01,10.61
-1.99,97.77
-1.99,197.79
-1.98,18.82
-1.96,23.89
-1.96,75.26
-1.95,67.7
-1.95,124.19
-1.95,178.57
-1.94,19.21
-1.94,26.94
-1.94,44.99
-1.94,75.28
-1.94,91.63
-1.94,122.7
-1.94,137.24
-1.94,641.98
-1.93,469.45
-1.92,29.87
-1.92,54.93
-1.91,82.15
-1.91,211.36
-1.9,54.23
-1.89,19.95
-1.89,32.6
-1.89,34.81
-1.89,37.5
-1.89,86.98
-1.89,146.56
-1.88,96.1
-1.87,29.23
-1.87,41.68
-1.87,44.56
-1.87,44.83
-1.87,2410.56
-1.86,94.47
-1.86,171.27
-1.85,38.08
-1.85,46.34
-1.85,71.63
-1.84,28.96
-1.84,50.85
-1.83,9.89
-1.83,29.66
-1.82,30.11
-1.81,17.7
-1.81,39.02
-1.81,57.09
-1.81,85.48
-1.81,335.4
-1.8,8.22
-1.8,140.07
-1.79,17.72
-1.78,43.25
-1.78,57.71
-1.78,59.28
-1.78,91.79
-1.77,16.47
-1.77,17.79
-1.77,51.45
-1.77,267.38
-1.77,327.11
-1.76,60.69
-1.76,89.25
-1.76,159.74
-1.75,7.56
-1.75,44.68
-1.75,1653.7
-1.74,33.42
-1.74,66.38
-1.74,92.09
-1.74,157
-1.74,195.61
-1.74,199.52
-1.73,172.92
-1.72,12.01
-1.72,19.02
-1.72,33.48
-1.72,101.01
-1.72,101.44
-1.72,373.33
-1.72,413.58
-1.71,6.86
-1.71,19.65
-1.71,94.51
-1.7,10.62
-1.7,25.25
-1.7,202.98
-1.7,265.65
-1.7,1395.31
-1.69,87.28
-1.68,67.72
-1.68,311.91
-1.68,1305.57
-1.67,19.69
-1.67,42.37
-1.67,49.81
-1.66,2819.77
-1.66,5755.54
-1.65,7.47
-1.65,74.01
-1.65,198.78
-1.64,26.53
-1.64,171.92
-1.63,11.56
-1.63,31.14
-1.63,45.06
-1.63,67.73
-1.63,76.38
-1.63,78.32
-1.63,900.61
-1.62,32.85
-1.61,24.58
-1.61,43.39
-1.61,200.43
-1.59,80.6
-1.59,210.63
-1.58,17.06
-1.58,149.8
-1.57,25.18
-1.56,10.96
-1.56,22.25
-1.55,18.42
-1.55,52.69
-1.55,71.54
-1.54,50.2
-1.53,19.83
-1.53,29.96
-1.53,30.7
-1.53,88.02
-1.53,96.71
-1.53,114.93
-1.52,27.81
-1.51,18.5
-1.51,61.52
-1.51,319.86
-1.5,237.53
-1.49,31.66
-1.49,37.61
-1.49,115.27
-1.49,128.4
-1.49,136.87
-1.48,8.76
-1.48,35.87
-1.48,209.33
-1.48,3637.04
-1.47,32.26
-1.47,40.01
-1.47,75.39
-1.46,10.31
-1.46,16.02
-1.46,21.84
-1.46,290.65
-1.45,83.22
-1.44,32.18
-1.44,52.79
-1.44,110.63
-1.44,279.06
-1.43,20.72
-1.43,22.31
-1.43,157.15
-1.42,20.95
-1.42,72.55
-1.41,36.64
-1.41,138.88
-1.41,143.3
-1.4,19.34
-1.4,20.62
-1.4,36.08
-1.39,6.29
-1.39,13.51
-1.39,169.18
-1.37,23.47
-1.37,24.05
-1.37,730.73
-1.36,53.88
-1.35,18.08
-1.35,25.07
-1.35,56.67
-1.35,234.45
-1.34,52.28
-1.34,68.86
-1.34,84.93
-1.34,243.08
-1.34,254.89
-1.33,9.45
-1.33,20.93
-1.33,45.71
-1.33,610.19
-1.32,10.42
-1.32,13.35
-1.32,53.34
-1.32,92.25
-1.32,673.5
-1.31,8.87
-1.31,16.42
-1.31,44.04
-1.31,237.15
-1.3,20.14
-1.3,61.07
-1.3,452.28
-1.29,30.24
-1.29,590.29
-1.28,75.94
-1.28,170.65
-1.27,18.81
-1.27,2026.79
-1.26,36.22
-1.26,71.32
-1.26,86.33
-1.25,46.57
-1.24,7.86
-1.24,8.87
-1.24,18.73
-1.24,152.44
-1.24,189.49
-1.22,18.22
-1.22,39.95
-1.22,52
-1.22,243.29
-1.21,45.99
-1.21,84.42
-1.21,89.97
-1.2,22.27
-1.2,78.2
-1.2,178.4
-1.19,27.63
-1.19,99.05
-1.19,126.74
-1.18,8.35
-1.18,15
-1.18,57.3
-1.17,35.32
-1.17,80.49
-1.17,93.11
-1.17,122.11
-1.17,288.09
-1.16,54.21
-1.16,246.85
-1.15,40.47
-1.15,111.14
-1.14,17.1
-1.14,56.96
-1.14,84.14
-1.13,16.35
-1.13,20.9
-1.13,39.31
-1.13,105.2
-1.13,142.04
-1.12,11.32
-1.12,71.4
-1.12,72.57
-1.11,16.54
-1.11,22.93
-1.11,24.31
-1.11,34.92
-1.11,689.79
-1.1,52.98
-1.09,11.07
-1.09,17.38
-1.08,16.9
-1.08,31.36
-1.08,31.36
-1.07,66.37
-1.07,298.64
-1.06,12.88
-1.06,44.1
-1.06,50.84
-1.06,112.54
-1.05,10.59
-1.05,47.74
-1.05,64.87
-1.05,101.57
-1.04,18.17
-1.04,100.99
-1.04,146.8
-1.03,10.69
-1.03,31.5
-1.03,66.61
-1.03,77.78
-1.03,84.62
-1.03,279.29
-1.02,12.71
-1.02,25.26
-1.02,68.58
-1.02,78.51
-1.02,376.65
-1.01,18.55
-1.01,31.03
-1.01,76.84
-1.01,93.31
-1,17.19
-0.99,27.66
-0.99,105.19
-0.99,884.78
-0.98,19.91
-0.98,29.05
-0.98,52.72
-0.98,59.49
-0.98,155.4
-0.98,519.25
-0.97,53.94
-0.96,12.58
-0.96,18.82
-0.96,46.89
-0.96,65.4
-0.95,30.71
-0.95,78.95
-0.95,83.11
-0.94,16.97
