none_Prod_TypeB_nk,sum_Gross_Profit_ok,sum_Sales_Total_ok
OFFICE SUPPLIES,-62.82,273.08
OFFICE SUPPLIES,-62.8,646.14
OFFICE SUPPLIES,-62.79,172.88
OFFICE SUPPLIES,-62.78,107.09
OFFICE SUPPLIES,-62.77,100.41
OFFICE SUPPLIES,-62.77,209.07
OFFICE SUPPLIES,-62.77,246.46
OFFICE SUPPLIES,-62.76,258.43
OFFICE SUPPLIES,-62.76,279.77
OFFICE SUPPLIES,-62.75,121.89
OFFICE SUPPLIES,-62.74,32.28
OFFICE SUPPLIES,-62.71,70.63
OFFICE SUPPLIES,-62.68,61.19
OFFICE SUPPLIES,-62.67,171.75
OFFICE SUPPLIES,-62.67,478.89
OFFICE SUPPLIES,-62.64,88.99
OFFICE SUPPLIES,-62.63,95.93
OFFICE SUPPLIES,-62.59,143.92
OFFICE SUPPLIES,-62.59,207.19
OFFICE SUPPLIES,-62.59,558.77
OFFICE SUPPLIES,-62.56,85.23
OFFICE SUPPLIES,-62.51,102.48
OFFICE SUPPLIES,-62.51,202.93
OFFICE SUPPLIES,-62.51,222.65
OFFICE SUPPLIES,-62.48,123.1
OFFICE SUPPLIES,-62.48,181.13
OFFICE SUPPLIES,-62.48,199.75
OFFICE SUPPLIES,-62.46,160.68
OFFICE SUPPLIES,-62.43,132.29
OFFICE SUPPLIES,-62.4,105.12
OFFICE SUPPLIES,-62.39,390.48
OFFICE SUPPLIES,-62.38,101.06
OFFICE SUPPLIES,-62.37,212.77
OFFICE SUPPLIES,-62.35,136.24
OFFICE SUPPLIES,-62.32,68.36
OFFICE SUPPLIES,-62.32,276.65
OFFICE SUPPLIES,-62.31,237.06
OFFICE SUPPLIES,-62.28,85.77
OFFICE SUPPLIES,-62.27,206.67
OFFICE SUPPLIES,-62.27,256.44
OFFICE SUPPLIES,-62.25,187.44
OFFICE SUPPLIES,-62.23,114.52
OFFICE SUPPLIES,-62.2,75.51
OFFICE SUPPLIES,-62.2,358.71
OFFICE SUPPLIES,-62.18,407.47
OFFICE SUPPLIES,-62.18,410.56
OFFICE SUPPLIES,-62.15,176.1
OFFICE SUPPLIES,-62.12,115.17
OFFICE SUPPLIES,-62.07,181.94
OFFICE SUPPLIES,-62.04,114.64
OFFICE SUPPLIES,-62.03,193.14
OFFICE SUPPLIES,-62.02,239.6
OFFICE SUPPLIES,-62.01,1118.21
OFFICE SUPPLIES,-61.99,362.71
OFFICE SUPPLIES,-61.97,97.3
OFFICE SUPPLIES,-61.96,87.77
OFFICE SUPPLIES,-61.94,110.01
OFFICE SUPPLIES,-61.93,172.53
OFFICE SUPPLIES,-61.92,109.41
OFFICE SUPPLIES,-61.92,307.87
OFFICE SUPPLIES,-61.84,167.73
OFFICE SUPPLIES,-61.83,297.98
OFFICE SUPPLIES,-61.83,711.5
OFFICE SUPPLIES,-61.82,94.93
OFFICE SUPPLIES,-61.81,154.13
OFFICE SUPPLIES,-61.8,88.15
OFFICE SUPPLIES,-61.79,225.78
OFFICE SUPPLIES,-61.77,61.02
OFFICE SUPPLIES,-61.77,140.49
OFFICE SUPPLIES,-61.74,75.85
OFFICE SUPPLIES,-61.74,512.44
OFFICE SUPPLIES,-61.74,737.37
OFFICE SUPPLIES,-61.71,100.25
OFFICE SUPPLIES,-61.71,129.71
OFFICE SUPPLIES,-61.68,289.33
OFFICE SUPPLIES,-61.67,128.45
OFFICE SUPPLIES,-61.66,186.97
OFFICE SUPPLIES,-61.6,93.77
OFFICE SUPPLIES,-61.59,581.16
OFFICE SUPPLIES,-61.58,59.39
OFFICE SUPPLIES,-61.56,27.7
OFFICE SUPPLIES,-61.56,95.19
OFFICE SUPPLIES,-61.56,191.36
OFFICE SUPPLIES,-61.51,359.93
OFFICE SUPPLIES,-61.5,207.21
OFFICE SUPPLIES,-61.5,450.9
OFFICE SUPPLIES,-61.49,273.2
OFFICE SUPPLIES,-61.46,90.4
OFFICE SUPPLIES,-61.46,282.48
OFFICE SUPPLIES,-61.44,176.27
OFFICE SUPPLIES,-61.42,126.53
OFFICE SUPPLIES,-61.39,248.99
OFFICE SUPPLIES,-61.38,61.68
OFFICE SUPPLIES,-61.35,531.53
OFFICE SUPPLIES,-61.34,40.89
OFFICE SUPPLIES,-61.34,140.49
OFFICE SUPPLIES,-61.34,154.61
OFFICE SUPPLIES,-61.3,54.24
OFFICE SUPPLIES,-61.28,131.67
OFFICE SUPPLIES,-61.28,267.05
OFFICE SUPPLIES,-61.27,506.94
OFFICE SUPPLIES,-61.26,131.38
OFFICE SUPPLIES,-61.25,348.39
OFFICE SUPPLIES,-61.21,97.06
OFFICE SUPPLIES,-61.21,326.62
OFFICE SUPPLIES,-61.2,440.82
OFFICE SUPPLIES,-61.19,80.48
OFFICE SUPPLIES,-61.11,292.11
OFFICE SUPPLIES,-61.1,245.29
OFFICE SUPPLIES,-61.09,155.69
OFFICE SUPPLIES,-61.05,99.25
OFFICE SUPPLIES,-61.05,99.25
OFFICE SUPPLIES,-61.05,207.67
OFFICE SUPPLIES,-61.03,188.88
OFFICE SUPPLIES,-61.02,82.71
OFFICE SUPPLIES,-61.01,130.98
OFFICE SUPPLIES,-61,196.79
OFFICE SUPPLIES,-60.96,47.11
OFFICE SUPPLIES,-60.96,160.52
OFFICE SUPPLIES,-60.93,184.34
OFFICE SUPPLIES,-60.93,265.46
OFFICE SUPPLIES,-60.89,224.61
OFFICE SUPPLIES,-60.88,275.51
OFFICE SUPPLIES,-60.87,142.05
OFFICE SUPPLIES,-60.82,124.29
OFFICE SUPPLIES,-60.79,208.15
OFFICE SUPPLIES,-60.79,252.14
OFFICE SUPPLIES,-60.79,289.3
OFFICE SUPPLIES,-60.79,438.8
OFFICE SUPPLIES,-60.78,74.13
OFFICE SUPPLIES,-60.78,150.42
OFFICE SUPPLIES,-60.77,161.47
OFFICE SUPPLIES,-60.76,193.37
OFFICE SUPPLIES,-60.73,222.14
OFFICE SUPPLIES,-60.72,89.89
OFFICE SUPPLIES,-60.72,295.14
OFFICE SUPPLIES,-60.71,79.33
OFFICE SUPPLIES,-60.69,212.14
OFFICE SUPPLIES,-60.69,224.96
OFFICE SUPPLIES,-60.68,110.61
OFFICE SUPPLIES,-60.67,127.16
OFFICE SUPPLIES,-60.66,163.14
OFFICE SUPPLIES,-60.64,735.88
OFFICE SUPPLIES,-60.56,362.17
OFFICE SUPPLIES,-60.55,282.54
OFFICE SUPPLIES,-60.53,213
OFFICE SUPPLIES,-60.51,236.68
OFFICE SUPPLIES,-60.51,299.85
OFFICE SUPPLIES,-60.5,132.2
OFFICE SUPPLIES,-60.49,318.89
OFFICE SUPPLIES,-60.48,184.77
OFFICE SUPPLIES,-60.48,249.22
OFFICE SUPPLIES,-60.46,130.96
OFFICE SUPPLIES,-60.46,325.35
OFFICE SUPPLIES,-60.45,74.74
OFFICE SUPPLIES,-60.45,591.84
OFFICE SUPPLIES,-60.31,699.5
OFFICE SUPPLIES,-60.28,544.71
OFFICE SUPPLIES,-60.26,118.45
OFFICE SUPPLIES,-60.24,162.22
OFFICE SUPPLIES,-60.23,178.46
OFFICE SUPPLIES,-60.23,228.17
OFFICE SUPPLIES,-60.2,88.79
OFFICE SUPPLIES,-60.2,561.72
OFFICE SUPPLIES,-60.18,159.92
OFFICE SUPPLIES,-60.18,634.62
OFFICE SUPPLIES,-60.17,56.47
OFFICE SUPPLIES,-60.13,34.59
OFFICE SUPPLIES,-60.13,84.33
OFFICE SUPPLIES,-60.12,83.13
OFFICE SUPPLIES,-60.1,151.33
OFFICE SUPPLIES,-60.1,570.14
OFFICE SUPPLIES,-60.09,60.65
OFFICE SUPPLIES,-60.06,165.58
OFFICE SUPPLIES,-60.04,382.36
OFFICE SUPPLIES,-60.04,739.07
OFFICE SUPPLIES,-60,132.56
OFFICE SUPPLIES,-59.99,305.1
OFFICE SUPPLIES,-59.97,184.32
OFFICE SUPPLIES,-59.9,502.31
OFFICE SUPPLIES,-59.89,239.78
OFFICE SUPPLIES,-59.89,278.07
OFFICE SUPPLIES,-59.87,245.73
OFFICE SUPPLIES,-59.85,95.62
OFFICE SUPPLIES,-59.85,112.91
OFFICE SUPPLIES,-59.84,81.23
OFFICE SUPPLIES,-59.84,274.86
OFFICE SUPPLIES,-59.83,73.06
OFFICE SUPPLIES,-59.81,95.42
OFFICE SUPPLIES,-59.8,28.72
OFFICE SUPPLIES,-59.79,96.99
OFFICE SUPPLIES,-59.75,135.5
OFFICE SUPPLIES,-59.74,71.71
OFFICE SUPPLIES,-59.73,134.68
OFFICE SUPPLIES,-59.73,178.49
OFFICE SUPPLIES,-59.73,196.22
OFFICE SUPPLIES,-59.72,152.19
OFFICE SUPPLIES,-59.72,279.25
OFFICE SUPPLIES,-59.64,191.7
OFFICE SUPPLIES,-59.64,210.93
OFFICE SUPPLIES,-59.61,154.46
OFFICE SUPPLIES,-59.6,973.74
OFFICE SUPPLIES,-59.58,69.68
OFFICE SUPPLIES,-59.57,158.23
OFFICE SUPPLIES,-59.57,287.22
OFFICE SUPPLIES,-59.57,734.29
OFFICE SUPPLIES,-59.54,622.06
OFFICE SUPPLIES,-59.51,84.47
OFFICE SUPPLIES,-59.51,195.98
OFFICE SUPPLIES,-59.49,42.82
OFFICE SUPPLIES,-59.47,176.28
OFFICE SUPPLIES,-59.47,335.93
OFFICE SUPPLIES,-59.43,349.69
OFFICE SUPPLIES,-59.41,250.64
OFFICE SUPPLIES,-59.37,88.47
OFFICE SUPPLIES,-59.36,168.19
OFFICE SUPPLIES,-59.35,266.92
OFFICE SUPPLIES,-59.35,362.85
OFFICE SUPPLIES,-59.33,105.87
OFFICE SUPPLIES,-59.33,119.52
OFFICE SUPPLIES,-59.33,196.43
OFFICE SUPPLIES,-59.32,30.02
OFFICE SUPPLIES,-59.32,78.3
OFFICE SUPPLIES,-59.32,440.68
OFFICE SUPPLIES,-59.26,400.24
OFFICE SUPPLIES,-59.24,29.28
OFFICE SUPPLIES,-59.24,59.05
OFFICE SUPPLIES,-59.22,158.74
OFFICE SUPPLIES,-59.19,231.09
OFFICE SUPPLIES,-59.19,274.09
OFFICE SUPPLIES,-59.18,90.11
OFFICE SUPPLIES,-59.17,139.83
OFFICE SUPPLIES,-59.17,186.23
OFFICE SUPPLIES,-59.15,247.29
OFFICE SUPPLIES,-59.14,50.45
OFFICE SUPPLIES,-59.13,123.18
OFFICE SUPPLIES,-59.12,257.04
OFFICE SUPPLIES,-59.11,121.73
OFFICE SUPPLIES,-59.11,196.65
OFFICE SUPPLIES,-59.03,57.35
OFFICE SUPPLIES,-59.01,112.41
OFFICE SUPPLIES,-59,73.32
OFFICE SUPPLIES,-58.99,113.75
OFFICE SUPPLIES,-58.96,282.65
OFFICE SUPPLIES,-58.96,320.26
OFFICE SUPPLIES,-58.95,203.48
OFFICE SUPPLIES,-58.93,201.72
OFFICE SUPPLIES,-58.92,317.85
OFFICE SUPPLIES,-58.91,494.88
OFFICE SUPPLIES,-58.9,257.84
OFFICE SUPPLIES,-58.89,68.62
OFFICE SUPPLIES,-58.89,243.05
OFFICE SUPPLIES,-58.88,336.76
OFFICE SUPPLIES,-58.84,52.36
OFFICE SUPPLIES,-58.84,303.59
OFFICE SUPPLIES,-58.83,47.91
OFFICE SUPPLIES,-58.83,486.83
OFFICE SUPPLIES,-58.8,633.03
OFFICE SUPPLIES,-58.79,269.05
OFFICE SUPPLIES,-58.78,106.3
OFFICE SUPPLIES,-58.78,127.35
OFFICE SUPPLIES,-58.78,283.43
OFFICE SUPPLIES,-58.77,123.29
OFFICE SUPPLIES,-58.77,193.16
OFFICE SUPPLIES,-58.76,158.66
OFFICE SUPPLIES,-58.74,125.44
OFFICE SUPPLIES,-58.73,70.53
OFFICE SUPPLIES,-58.72,118.89
OFFICE SUPPLIES,-58.7,133.53
OFFICE SUPPLIES,-58.68,270.06
OFFICE SUPPLIES,-58.65,220.76
OFFICE SUPPLIES,-58.63,223.39
OFFICE SUPPLIES,-58.62,394.86
OFFICE SUPPLIES,-58.61,179.29
OFFICE SUPPLIES,-58.56,108.64
OFFICE SUPPLIES,-58.56,182.55
OFFICE SUPPLIES,-58.54,89.84
OFFICE SUPPLIES,-58.54,106.67
OFFICE SUPPLIES,-58.54,249
OFFICE SUPPLIES,-58.53,67.74
OFFICE SUPPLIES,-58.5,1526.83
OFFICE SUPPLIES,-58.48,234.03
OFFICE SUPPLIES,-58.47,56.13
OFFICE SUPPLIES,-58.44,109.43
OFFICE SUPPLIES,-58.44,112.22
OFFICE SUPPLIES,-58.42,106.86
OFFICE SUPPLIES,-58.42,163.82
OFFICE SUPPLIES,-58.38,159.64
OFFICE SUPPLIES,-58.35,97.18
OFFICE SUPPLIES,-58.31,290.72
OFFICE SUPPLIES,-58.27,111.26
OFFICE SUPPLIES,-58.26,133.79
OFFICE SUPPLIES,-58.24,183.16
OFFICE SUPPLIES,-58.23,164.6
OFFICE SUPPLIES,-58.23,422.76
OFFICE SUPPLIES,-58.22,736.16
OFFICE SUPPLIES,-58.18,382.2
OFFICE SUPPLIES,-58.17,182.94
OFFICE SUPPLIES,-58.16,68.32
OFFICE SUPPLIES,-58.16,247.74
OFFICE SUPPLIES,-58.15,83.44
OFFICE SUPPLIES,-58.14,217.33
OFFICE SUPPLIES,-58.12,265.49
OFFICE SUPPLIES,-58.12,324.66
OFFICE SUPPLIES,-58.09,167.95
OFFICE SUPPLIES,-58.07,282.61
OFFICE SUPPLIES,-58.06,87.6
OFFICE SUPPLIES,-58.05,339.18
OFFICE SUPPLIES,-58.04,67.15
OFFICE SUPPLIES,-58.04,277.19
OFFICE SUPPLIES,-58.03,217.73
OFFICE SUPPLIES,-58.02,219.11
OFFICE SUPPLIES,-58.02,1127.28
OFFICE SUPPLIES,-58.01,236.84
OFFICE SUPPLIES,-57.98,178.28
OFFICE SUPPLIES,-57.93,421.36
OFFICE SUPPLIES,-57.86,188.83
OFFICE SUPPLIES,-57.83,135.72
OFFICE SUPPLIES,-57.82,157.42
OFFICE SUPPLIES,-57.81,49.62
OFFICE SUPPLIES,-57.77,73.68
OFFICE SUPPLIES,-57.75,256.15
OFFICE SUPPLIES,-57.73,80.35
OFFICE SUPPLIES,-57.71,97.76
OFFICE SUPPLIES,-57.7,100.94
OFFICE SUPPLIES,-57.7,305.98
OFFICE SUPPLIES,-57.69,147.4
OFFICE SUPPLIES,-57.63,212.66
OFFICE SUPPLIES,-57.62,142.47
OFFICE SUPPLIES,-57.61,236.59
OFFICE SUPPLIES,-57.56,29.54
OFFICE SUPPLIES,-57.54,78.17
OFFICE SUPPLIES,-57.53,106.69
OFFICE SUPPLIES,-57.53,149.48
OFFICE SUPPLIES,-57.53,318.76
OFFICE SUPPLIES,-57.52,289.72
OFFICE SUPPLIES,-57.5,898.32
OFFICE SUPPLIES,-57.49,100.4
OFFICE SUPPLIES,-57.48,107.21
OFFICE SUPPLIES,-57.48,383.74
OFFICE SUPPLIES,-57.47,241.01
OFFICE SUPPLIES,-57.45,590.27
OFFICE SUPPLIES,-57.44,447.86
OFFICE SUPPLIES,-57.43,98.14
OFFICE SUPPLIES,-57.43,140.81
OFFICE SUPPLIES,-57.4,110.64
OFFICE SUPPLIES,-57.39,623.04
OFFICE SUPPLIES,-57.38,126.27
OFFICE SUPPLIES,-57.38,175.87
OFFICE SUPPLIES,-57.36,241.64
OFFICE SUPPLIES,-57.35,110.74
OFFICE SUPPLIES,-57.33,196.84
OFFICE SUPPLIES,-57.33,590.32
OFFICE SUPPLIES,-57.32,679.95
OFFICE SUPPLIES,-57.31,195.61
OFFICE SUPPLIES,-57.23,330.18
OFFICE SUPPLIES,-57.19,240.42
OFFICE SUPPLIES,-57.15,132.15
OFFICE SUPPLIES,-57.15,154.05
OFFICE SUPPLIES,-57.15,167.38
OFFICE SUPPLIES,-57.11,539.1
OFFICE SUPPLIES,-57.1,131.68
OFFICE SUPPLIES,-57.1,176.69
OFFICE SUPPLIES,-57.09,153.82
OFFICE SUPPLIES,-57.09,276.58
OFFICE SUPPLIES,-57.06,82.05
OFFICE SUPPLIES,-57.06,157.72
OFFICE SUPPLIES,-57.06,198.89
OFFICE SUPPLIES,-57.06,204.62
OFFICE SUPPLIES,-57.06,232.31
OFFICE SUPPLIES,-57.05,188.66
OFFICE SUPPLIES,-57.03,54.95
OFFICE SUPPLIES,-57.01,127.87
OFFICE SUPPLIES,-56.99,186.31
OFFICE SUPPLIES,-56.99,381.23
OFFICE SUPPLIES,-56.96,981.47
OFFICE SUPPLIES,-56.95,30.15
OFFICE SUPPLIES,-56.95,165.99
OFFICE SUPPLIES,-56.95,270.43
OFFICE SUPPLIES,-56.95,321.76
OFFICE SUPPLIES,-56.92,122.01
OFFICE SUPPLIES,-56.91,99.53
OFFICE SUPPLIES,-56.89,52.97
OFFICE SUPPLIES,-56.89,351.96
OFFICE SUPPLIES,-56.88,589.5
OFFICE SUPPLIES,-56.86,245.44
OFFICE SUPPLIES,-56.85,107.27
OFFICE SUPPLIES,-56.85,147.81
OFFICE SUPPLIES,-56.85,602.32
OFFICE SUPPLIES,-56.84,134.7
OFFICE SUPPLIES,-56.83,61.78
OFFICE SUPPLIES,-56.82,35.93
OFFICE SUPPLIES,-56.81,345.57
OFFICE SUPPLIES,-56.77,341.39
OFFICE SUPPLIES,-56.73,36.59
OFFICE SUPPLIES,-56.69,197.75
OFFICE SUPPLIES,-56.68,136.14
OFFICE SUPPLIES,-56.67,79.22
OFFICE SUPPLIES,-56.66,131.17
OFFICE SUPPLIES,-56.66,297.26
OFFICE SUPPLIES,-56.64,545.98
OFFICE SUPPLIES,-56.63,55.35
OFFICE SUPPLIES,-56.63,801.98
OFFICE SUPPLIES,-56.56,134.86
OFFICE SUPPLIES,-56.52,59.86
OFFICE SUPPLIES,-56.5,134.68
OFFICE SUPPLIES,-56.49,75.18
OFFICE SUPPLIES,-56.48,217.34
OFFICE SUPPLIES,-56.46,143.22
OFFICE SUPPLIES,-56.46,158.19
OFFICE SUPPLIES,-56.46,322.25
OFFICE SUPPLIES,-56.43,178.94
OFFICE SUPPLIES,-56.42,52.7
OFFICE SUPPLIES,-56.42,56.25
OFFICE SUPPLIES,-56.42,159.82
OFFICE SUPPLIES,-56.4,268.77
OFFICE SUPPLIES,-56.39,203.82
OFFICE SUPPLIES,-56.37,153.78
OFFICE SUPPLIES,-56.34,190.52
OFFICE SUPPLIES,-56.32,309.65
OFFICE SUPPLIES,-56.3,103.16
OFFICE SUPPLIES,-56.3,257.75
OFFICE SUPPLIES,-56.26,209.31
OFFICE SUPPLIES,-56.24,76.86
OFFICE SUPPLIES,-56.24,139.32
OFFICE SUPPLIES,-56.23,82.62
OFFICE SUPPLIES,-56.23,159.62
OFFICE SUPPLIES,-56.23,632.4
OFFICE SUPPLIES,-56.22,153.66
OFFICE SUPPLIES,-56.21,356.63
OFFICE SUPPLIES,-56.19,75.12
OFFICE SUPPLIES,-56.17,92.92
OFFICE SUPPLIES,-56.15,428.7
OFFICE SUPPLIES,-56.12,169.46
OFFICE SUPPLIES,-56.1,135.9
OFFICE SUPPLIES,-56.1,214.19
OFFICE SUPPLIES,-56.09,88.06
OFFICE SUPPLIES,-56.09,240.13
OFFICE SUPPLIES,-56.07,155.82
OFFICE SUPPLIES,-56.07,174.81
OFFICE SUPPLIES,-56.07,179.45
OFFICE SUPPLIES,-56.06,135.88
OFFICE SUPPLIES,-56.05,185.84
OFFICE SUPPLIES,-56.01,145.28
OFFICE SUPPLIES,-55.99,50.19
OFFICE SUPPLIES,-55.99,62.94
OFFICE SUPPLIES,-55.99,92.39
OFFICE SUPPLIES,-55.98,325.24
OFFICE SUPPLIES,-55.97,121.7
OFFICE SUPPLIES,-55.97,1893
OFFICE SUPPLIES,-55.96,127.69
OFFICE SUPPLIES,-55.95,531.96
OFFICE SUPPLIES,-55.92,86.14
OFFICE SUPPLIES,-55.91,77.43
OFFICE SUPPLIES,-55.91,139.65
OFFICE SUPPLIES,-55.86,294.19
OFFICE SUPPLIES,-55.85,81.07
OFFICE SUPPLIES,-55.84,81.78
OFFICE SUPPLIES,-55.78,145.21
OFFICE SUPPLIES,-55.78,283.29
OFFICE SUPPLIES,-55.77,205.01
OFFICE SUPPLIES,-55.75,59.43
OFFICE SUPPLIES,-55.74,138.2
OFFICE SUPPLIES,-55.73,223.67
OFFICE SUPPLIES,-55.72,254.12
OFFICE SUPPLIES,-55.71,248.92
OFFICE SUPPLIES,-55.71,275.01
OFFICE SUPPLIES,-55.7,162.78
OFFICE SUPPLIES,-55.67,182.14
OFFICE SUPPLIES,-55.67,289.19
OFFICE SUPPLIES,-55.66,114.14
OFFICE SUPPLIES,-55.66,117.87
OFFICE SUPPLIES,-55.63,133.83
OFFICE SUPPLIES,-55.62,101.13
OFFICE SUPPLIES,-55.62,101.64
OFFICE SUPPLIES,-55.61,161.94
OFFICE SUPPLIES,-55.61,188.63
OFFICE SUPPLIES,-55.58,86.64
OFFICE SUPPLIES,-55.56,334.32
OFFICE SUPPLIES,-55.55,193.61
OFFICE SUPPLIES,-55.54,229.22
OFFICE SUPPLIES,-55.53,117.66
OFFICE SUPPLIES,-55.53,246.3
OFFICE SUPPLIES,-55.52,117.05
OFFICE SUPPLIES,-55.52,243.12
OFFICE SUPPLIES,-55.51,129.06
OFFICE SUPPLIES,-55.51,158.58
OFFICE SUPPLIES,-55.51,288.19
OFFICE SUPPLIES,-55.5,494.49
OFFICE SUPPLIES,-55.49,113.51
OFFICE SUPPLIES,-55.49,238.77
OFFICE SUPPLIES,-55.48,123.85
OFFICE SUPPLIES,-55.47,109.7
OFFICE SUPPLIES,-55.46,272.23
OFFICE SUPPLIES,-55.41,75.15
OFFICE SUPPLIES,-55.4,364.61
OFFICE SUPPLIES,-55.38,213.34
OFFICE SUPPLIES,-55.37,198.1
OFFICE SUPPLIES,-55.36,421.54
OFFICE SUPPLIES,-55.32,149.23
OFFICE SUPPLIES,-55.31,109.86
OFFICE SUPPLIES,-55.31,127.03
OFFICE SUPPLIES,-55.25,462.49
OFFICE SUPPLIES,-55.22,225.94
OFFICE SUPPLIES,-55.21,85.74
OFFICE SUPPLIES,-55.2,289.72
OFFICE SUPPLIES,-55.16,101.59
OFFICE SUPPLIES,-55.16,135.38
OFFICE SUPPLIES,-55.15,137.68
OFFICE SUPPLIES,-55.13,271.06
OFFICE SUPPLIES,-55.11,127.42
OFFICE SUPPLIES,-55.08,80.46
OFFICE SUPPLIES,-55.08,305.91
OFFICE SUPPLIES,-55.07,281.32
OFFICE SUPPLIES,-55.06,24.28
OFFICE SUPPLIES,-55.06,103.5
OFFICE SUPPLIES,-55.04,128.27
OFFICE SUPPLIES,-55.03,218.36
OFFICE SUPPLIES,-55.03,592.69
OFFICE SUPPLIES,-55.01,338.93
OFFICE SUPPLIES,-54.97,253.85
OFFICE SUPPLIES,-54.97,577.95
OFFICE SUPPLIES,-54.96,124.9
OFFICE SUPPLIES,-54.95,32.35
OFFICE SUPPLIES,-54.93,389.37
OFFICE SUPPLIES,-54.92,96.75
OFFICE SUPPLIES,-54.92,137.64
OFFICE SUPPLIES,-54.91,226.19
OFFICE SUPPLIES,-54.9,237.84
OFFICE SUPPLIES,-54.87,157.04
OFFICE SUPPLIES,-54.86,150.34
OFFICE SUPPLIES,-54.85,278.55
OFFICE SUPPLIES,-54.84,113.32
OFFICE SUPPLIES,-54.84,173.6
OFFICE SUPPLIES,-54.82,96.66
OFFICE SUPPLIES,-54.8,134.15
OFFICE SUPPLIES,-54.77,90
OFFICE SUPPLIES,-54.76,654.35
OFFICE SUPPLIES,-54.75,124.19
OFFICE SUPPLIES,-54.73,231.01
OFFICE SUPPLIES,-54.71,183.98
OFFICE SUPPLIES,-54.7,109.52
OFFICE SUPPLIES,-54.67,162.68
OFFICE SUPPLIES,-54.66,34.38
OFFICE SUPPLIES,-54.61,151.05
OFFICE SUPPLIES,-54.6,161.48
OFFICE SUPPLIES,-54.55,250.75
OFFICE SUPPLIES,-54.52,272.27
OFFICE SUPPLIES,-54.51,199.35
OFFICE SUPPLIES,-54.5,195.26
OFFICE SUPPLIES,-54.49,271.15
OFFICE SUPPLIES,-54.46,151.75
OFFICE SUPPLIES,-54.46,151.75
OFFICE SUPPLIES,-54.45,712.52
OFFICE SUPPLIES,-54.43,420.05
OFFICE SUPPLIES,-54.42,91.39
OFFICE SUPPLIES,-54.4,378.76
OFFICE SUPPLIES,-54.38,144.44
OFFICE SUPPLIES,-54.37,236.73
OFFICE SUPPLIES,-54.36,295.72
OFFICE SUPPLIES,-54.35,200.82
OFFICE SUPPLIES,-54.35,256.5
OFFICE SUPPLIES,-54.32,130.32
OFFICE SUPPLIES,-54.3,205.79
OFFICE SUPPLIES,-54.29,356.21
OFFICE SUPPLIES,-54.28,986.34
OFFICE SUPPLIES,-54.27,189.26
OFFICE SUPPLIES,-54.27,495.69
OFFICE SUPPLIES,-54.27,626.62
OFFICE SUPPLIES,-54.25,185
OFFICE SUPPLIES,-54.25,282.68
OFFICE SUPPLIES,-54.24,34.75
OFFICE SUPPLIES,-54.23,749.9
OFFICE SUPPLIES,-54.22,134.98
OFFICE SUPPLIES,-54.2,225.21
OFFICE SUPPLIES,-54.18,46.14
OFFICE SUPPLIES,-54.18,207.99
OFFICE SUPPLIES,-54.17,225.74
OFFICE SUPPLIES,-54.13,669.04
OFFICE SUPPLIES,-54.12,242.78
OFFICE SUPPLIES,-54.1,661.7
OFFICE SUPPLIES,-54.08,193.05
OFFICE SUPPLIES,-54.07,181.75
OFFICE SUPPLIES,-54.06,173.31
OFFICE SUPPLIES,-54.03,266.4
OFFICE SUPPLIES,-54.02,188.52
OFFICE SUPPLIES,-53.99,90.78
OFFICE SUPPLIES,-53.97,87.31
OFFICE SUPPLIES,-53.96,135.88
OFFICE SUPPLIES,-53.95,91.15
OFFICE SUPPLIES,-53.95,281.17
OFFICE SUPPLIES,-53.94,27.96
OFFICE SUPPLIES,-53.93,235.45
OFFICE SUPPLIES,-53.92,108.13
OFFICE SUPPLIES,-53.91,80.38
OFFICE SUPPLIES,-53.91,94.32
OFFICE SUPPLIES,-53.9,126.79
OFFICE SUPPLIES,-53.89,192.34
OFFICE SUPPLIES,-53.88,104.01
OFFICE SUPPLIES,-53.88,562.81
OFFICE SUPPLIES,-53.81,68.42
OFFICE SUPPLIES,-53.81,72.67
OFFICE SUPPLIES,-53.8,93.99
OFFICE SUPPLIES,-53.79,105.28
OFFICE SUPPLIES,-53.79,690.58
OFFICE SUPPLIES,-53.78,154.66
OFFICE SUPPLIES,-53.76,130.88
OFFICE SUPPLIES,-53.76,247.21
OFFICE SUPPLIES,-53.75,576.58
OFFICE SUPPLIES,-53.72,98.57
OFFICE SUPPLIES,-53.7,174.15
OFFICE SUPPLIES,-53.69,296.43
OFFICE SUPPLIES,-53.68,25.66
OFFICE SUPPLIES,-53.67,212.23
OFFICE SUPPLIES,-53.65,87.84
OFFICE SUPPLIES,-53.64,157.33
OFFICE SUPPLIES,-53.63,133.23
OFFICE SUPPLIES,-53.57,156.71
OFFICE SUPPLIES,-53.57,227.31
OFFICE SUPPLIES,-53.56,44.6
OFFICE SUPPLIES,-53.55,117.33
OFFICE SUPPLIES,-53.54,298.04
OFFICE SUPPLIES,-53.53,72.74
OFFICE SUPPLIES,-53.47,33.19
OFFICE SUPPLIES,-53.47,267.85
OFFICE SUPPLIES,-53.46,106.06
OFFICE SUPPLIES,-53.46,189.81
OFFICE SUPPLIES,-53.41,68.53
OFFICE SUPPLIES,-53.39,234.8
OFFICE SUPPLIES,-53.36,270.76
OFFICE SUPPLIES,-53.32,106.12
OFFICE SUPPLIES,-53.32,112.06
OFFICE SUPPLIES,-53.32,130.86
OFFICE SUPPLIES,-53.26,158.25
OFFICE SUPPLIES,-53.24,326.44
